Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\ling_2888.txt,0,522,0.54023,328.151,0,372.06,0,1039.96,0.856322,0,0,0,0.143678,4.98851,0.118774,0.12069,0.090038,0.155172,0.130268,0.070881,0.099617,0.082375,0.063218,0.038314,0.017241,0.011494,0.001916,0,0,0,0.057692,0.094666,0.653846,0.953488,0.023256,0,0,0,0,0,0.023256,0.431034,0.113027,0.090038,0.003831,0.011494,0,0,0.003831,0.030651,0.003831,0.05364,0.113027,0.001916,0,0,0,0,0.005747,0,0,8,206.25,140.471,0.204309,0,0,0,7.96923,6.32934,62.1231,0.446154,0.446154,0.076923,0.015385,0,0,0,0.015385,6.05048,9.81813,-1,0,0,0,0,0,0,0,0,0,0,0.218391,0.448276,0.657088,0.886973,0.103448,0.070922,0,0.036398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122605,0.034483,0.019157,0.030651,0.137931,0.111111,0.042146,0.009579,0.005747,0.007663,0,0,0.011494,0,0,0.009579,0.005747,0.01341,0.005747,0.021073,0,0.003831,0,0.003831,0,0.003831,0.003831,0.009579,0.01341,0.009579,0.007663,0.001916,0.003831,0.001916,0,0,0.001916,0.003831,0,0.003831,0.01341,0.003831,0,0,0.005747,0.007663,0.009579,0.011494,0.009579,0.007663,0.003831,0.001916,0.001916,0.017241,0.005747,0,0.007663,0.011494,0.024904,0.028736,0,0.024904,0.005747,0.001916,0.011494,0.001916,0.009579,0.088123,0.009579,0.007663,0.001916,0.009579,0.032567,0.021073,0.001916,0.007663,0.011494,0.009579,0,0.009579,0.01341,0.001916,0.036398,0.003831,0,0.028736,0,0.007663,0.001916,0.429119,0.059144,0.085665,0.653846,0.962264,0.018868,0,0,0.018868
C:\Dev\fp\legitimate\ling_2911.txt,0,192,0.635417,80.2894,0,119.875,0,365.023,0.989583,0.005208,0,0,0.005208,5.49479,0.036458,0.171875,0.140625,0.114583,0.067708,0.109375,0.072917,0.130208,0.036458,0.03125,0.046875,0.03125,0,0.005208,0,0.005208,0.109649,0.025948,0.157895,0.083333,0,0,0,0.75,0,0,0.166667,0.135417,0.046875,0.057292,0,0.005208,0,0,0,0,0,0.010417,0,0,0.005208,0,0,0.005208,0.005208,0,0,2,74,0,0.056705,0,0,0,21.3333,11.6809,145,0.222222,0.333333,0,0,0.111111,0.111111,0.111111,0.111111,15.1171,15.1219,-1,0,0,0,0,0,0,0,0,0,0,0.010417,0.072917,0.098958,0.166667,0.026042,0.040984,0,0.020833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875,0.072917,0.03125,0.161458,0.067708,0.098958,0.057292,0.010417,0.020833,0.005208,0,0.005208,0,0.041667,0.020833,0.005208,0.010417,0.010417,0,0.010417,0.010417,0.046875,0.010417,0.005208,0.005208,0,0.010417,0.005208,0.005208,0.005208,0.005208,0.010417,0,0,0.010417,0,0,0,0,0,0,0.010417,0.005208,0,0.010417,0,0.010417,0,0,0.005208,0.005208,0,0,0,0.010417,0,0,0,0.015625,0.010417,0.010417,0,0.036458,0.005208,0,0,0,0,0,0.010417,0.010417,0.010417,0,0.010417,0.010417,0,0,0.036458,0,0,0.005208,0.015625,0.005208,0.015625,0,0,0,0.010417,0,0.005208,0.578125,0.11336,0.028049,0.157895,0.076923,0,0.692308,0,0.230769
C:\Dev\fp\legitimate\ling_2926.txt,0,97,0.731959,54.9145,20.196,61.3968,0,251.41,0.969072,0,0,0,0.030928,4.64949,0.030928,0.206186,0.28866,0.123711,0.020619,0.103093,0.061856,0.010309,0.030928,0.061856,0.041237,0.010309,0.010309,0,0,0,0.222222,0,0.222222,0,0,0,0,0,0,0,0,0.278351,0.072165,0.030928,0.041237,0,0.020619,0,0.061856,0,0,0,0,0,0,0,0,0,0.051546,0,0,0,0,0,0,0,0,0,13.7143,13.079,84.8571,0.571429,0,0,0,0,0.285714,0,0.142857,7.32622,9.38064,-1,0,0,0,0,0,0,0,0,0,0,0.020619,0.14433,0.175258,0.216495,0.164948,0.169014,0,0.020619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030928,0.051546,0.010309,0.113402,0.041237,0.051546,0.030928,0.010309,0,0,0,0,0,0.010309,0,0,0,0,0.010309,0.010309,0.010309,0.061856,0,0,0,0,0,0,0,0,0.010309,0,0,0,0,0,0,0,0.010309,0,0,0,0,0.010309,0,0,0,0.010309,0.010309,0,0,0.010309,0,0,0.030928,0,0,0,0.010309,0.010309,0.010309,0,0.010309,0,0.010309,0,0,0,0.051546,0.010309,0.010309,0,0.010309,0,0.010309,0.010309,0.010309,0,0,0,0,0,0.010309,0,0.010309,0,0.010309,0.010309,0,0,0.649485,0.222222,0.06415,0.333333,0,0,0,0,0
C:\Dev\fp\legitimate\ling_2928.txt,0,1003,0.539382,424.448,0,674.096,0,2001.29,0.900299,0,0,0,0.099701,5.61216,0.091725,0.124626,0.124626,0.078764,0.081755,0.123629,0.124626,0.063809,0.044865,0.060818,0.025922,0.021934,0.007976,0.004985,0.003988,0.015952,0.029394,0.01731,0.09,0.121212,0.636364,0,0.045455,0.136364,0,0.030303,0.030303,0.381854,0.067797,0.085743,0.071785,0.002991,0,0,0.007976,0,0.004985,0.083749,0,0,0,0,0,0,0.05683,0,0,18,22.8889,5.46143,0.027522,0,0,0,20.3542,25.5143,155.938,0.5625,0.208333,0.125,0.020833,0,0.041667,0,0.041667,15.1804,15.7453,-1,0,0,0,0,0,0,0,0,0,0,0.022931,0.052841,0.087737,0.131605,0.055833,0.044362,0,0.001994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022931,0.020937,0.004985,0.0668,0.002991,0.030907,0.026919,0.020937,0.007976,0.006979,0.002991,0.005982,0.000997,0.017946,0.007976,0.002991,0.007976,0,0.006979,0.020937,0.004985,0.052841,0.002991,0.002991,0.003988,0,0.002991,0.005982,0.014955,0.003988,0.008973,0.003988,0.000997,0.005982,0.003988,0,0.000997,0.007976,0,0.001994,0.000997,0.001994,0.004985,0.000997,0,0.000997,0.002991,0.005982,0.003988,0.004985,0.003988,0,0.000997,0,0.008973,0.001994,0,0,0.011964,0.020937,0.002991,0.000997,0.020937,0.002991,0.002991,0,0.002991,0.000997,0.007976,0.012961,0.013958,0,0.001994,0.004985,0.005982,0.003988,0.000997,0.021934,0,0.000997,0,0.003988,0.000997,0.010967,0,0,0.023928,0.001994,0.006979,0.000997,0.413759,0.029487,0.018736,0.09,0.576923,0.24359,0.076923,0.064103,0.038462
C:\Dev\fp\legitimate\ling_2978.txt,0,369,0.596206,150.143,1,242.152,1,737.765,0.99458,0.00271,0,0,0.00271,5.69377,0.04878,0.138211,0.132791,0.102981,0.100271,0.073171,0.132791,0.070461,0.054201,0.070461,0.03523,0.01084,0.01897,0.00271,0,0.00813,0.068966,0.027893,0.138889,0.103448,0.551724,0,0.137931,0,0.172414,0,0.034483,0.260163,0.067751,0.062331,0.01084,0.00542,0,0,0.01355,0,0,0.070461,0,0,0.00542,0,0,0,0.02439,0,0,18,28.1111,13.5214,0.093669,0,0,0,14.72,13.9328,108.04,0.32,0.4,0.08,0.04,0.04,0.08,0,0.04,12.7476,15.6685,-1,0,0,0,0,0,0,0,0,0,0,0.01626,0.054201,0.135501,0.222222,0.04065,0.068182,0,0.00271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0.056911,0.00542,0.111111,0.02981,0.059621,0.03794,0.00542,0.00271,0.01355,0.00813,0.00542,0,0.02168,0.02168,0.01084,0.00542,0,0.00542,0.01626,0.01355,0.059621,0,0.00542,0,0,0.00813,0.00271,0.01355,0.00542,0.00271,0.00542,0,0.01355,0.00813,0.01897,0.00271,0.00813,0.00813,0.00271,0.00271,0,0.00271,0,0,0,0,0,0.01084,0.00271,0.01084,0,0,0,0.00813,0.00542,0,0.00271,0.02439,0.01626,0.00271,0,0.00271,0,0.00542,0.00813,0,0.01084,0.01355,0.00271,0.00271,0,0.00271,0.00271,0.00813,0.00271,0.00271,0.02439,0.00813,0,0,0.00542,0.00271,0,0,0,0.00271,0.00271,0,0,0.512195,0.06781,0.033814,0.194444,0.647059,0.176471,0.147059,0,0.029412
C:\Dev\fp\legitimate\ling_2980.txt,0,333,0.582583,169.62,40,228.441,0,665.21,0.978979,0,0,0,0.021021,4.60961,0.039039,0.192192,0.192192,0.174174,0.072072,0.078078,0.132132,0.03003,0.033033,0.027027,0.015015,0.009009,0.006006,0,0,0,0.064103,0.027008,0.151515,0.230769,0,0.5,0,0.230769,0,0,0.038462,0.168168,0.045045,0.042042,0.027027,0,0.006006,0.006006,0.009009,0,0,0.012012,0,0.006006,0,0,0,0,0.015015,0,0,0,0,0,0,0,0,0,22.1333,19.8825,140.8,0.4,0.133333,0.133333,0.066667,0,0.066667,0.133333,0.066667,11.3479,9.96715,-1,0,0,0,0,0,0,0,0,0,0,0.027027,0.069069,0.12012,0.219219,0.093093,0.14433,0,0.021021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033033,0.108108,0.03003,0.129129,0.063063,0.081081,0.075075,0.015015,0.018018,0.006006,0,0.003003,0,0.042042,0.036036,0.006006,0.006006,0,0.018018,0.009009,0.009009,0.081081,0,0.012012,0.003003,0.009009,0,0.036036,0.015015,0.003003,0.012012,0.015015,0,0.018018,0.015015,0.006006,0,0.009009,0.009009,0,0,0,0.003003,0.003003,0,0.009009,0.003003,0.006006,0.003003,0.003003,0.003003,0,0,0.003003,0.039039,0,0,0,0.003003,0,0.03003,0.003003,0.015015,0.003003,0.009009,0.003003,0,0.003003,0.021021,0.009009,0.003003,0.003003,0.012012,0,0.009009,0,0.003003,0.036036,0.012012,0,0,0.003003,0.006006,0,0.003003,0,0.012012,0.003003,0,0,0.45045,0.073084,0.043554,0.242424,0.647059,0.176471,0.147059,0,0.029412
C:\Dev\fp\legitimate\ling_2988.txt,0,86,0.72093,63.1749,0,75.3299,0,233.985,0.965116,0.023256,0,0,0.011628,3.4186,0.093023,0.302326,0.162791,0.22093,0.116279,0.046512,0.023256,0,0.023256,0.011628,0,0,0,0,0,0,0.175,0.061237,0.25,0,0,0,0,0,0,0,0,0.174419,0.069767,0.023256,0,0.011628,0,0,0,0,0.034884,0.023256,0,0,0.011628,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2857,8.95567,58.5714,0.285714,0.142857,0,0.285714,0,0,0,0.285714,0.814485,1.89209,-1,0,0,0,0,0,0,0,0,0,0,0.023256,0.081395,0.162791,0.197674,0.093023,0.096774,651.375,0.011628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011628,0.023256,0.069767,0.05814,0.104651,0.046512,0.069767,0.023256,0.011628,0,0,0,0,0,0.011628,0.011628,0.011628,0.023256,0.05814,0.011628,0,0.011628,0,0,0,0,0,0,0,0,0.023256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011628,0.023256,0,0,0.011628,0,0,0.011628,0.011628,0,0,0,0.046512,0.023256,0,0.05814,0,0,0,0,0,0,0,0,0,0,0.023256,0,0,0.011628,0.069767,0,0,0,0,0,0.023256,0,0,0.023256,0,0,0,0.639535,0.166667,0.058926,0.25,0,0,0,0,0
C:\Dev\fp\legitimate\ling_2993.txt,0,279,0.645161,120.963,1,183.354,1,548.289,0.992832,0.003584,0,0,0.003584,5.23297,0.09319,0.114695,0.157706,0.11828,0.096774,0.075269,0.078853,0.09319,0.071685,0.043011,0.035842,0.017921,0.003584,0,0,0,0.077441,0.033332,0.148148,0.272727,0,0.454545,0,0,0.181818,0,0.090909,0.301075,0.09319,0.039427,0.075269,0,0,0,0.028674,0,0,0.014337,0,0.003584,0,0,0.007168,0.007168,0.032258,0,0,0,0,0,0,0,0,0,10.3333,12.0031,70.4074,0.62963,0.074074,0.185185,0.037037,0,0.037037,0,0.037037,8.38398,12.1054,-1,0,0,0,0,0,0,0,0,0,0,0.014337,0.057348,0.096774,0.150538,0.0681,0.094444,0,0.003584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02509,0.057348,0.014337,0.100358,0.028674,0.039427,0.014337,0.014337,0.010753,0.007168,0.014337,0.014337,0.003584,0.032258,0,0.003584,0.010753,0,0.003584,0.014337,0.007168,0.032258,0,0.003584,0,0.007168,0.007168,0,0.007168,0.003584,0.010753,0.010753,0,0.02509,0,0,0.017921,0.003584,0,0.003584,0,0.003584,0.003584,0.003584,0,0,0.003584,0.010753,0.003584,0,0.010753,0.003584,0,0,0.010753,0.003584,0,0,0.007168,0.010753,0.003584,0,0.007168,0,0.007168,0,0,0,0.060932,0.017921,0.007168,0,0.014337,0.003584,0.010753,0.003584,0.003584,0.035842,0,0,0,0.010753,0.003584,0.003584,0,0,0.003584,0,0,0,0.551971,0.089226,0.034706,0.148148,0.136364,0.5,0,0.181818,0.181818
C:\Dev\fp\legitimate\ling_301.txt,0,133,0.796992,69.7409,0,71.4768,0,242.319,0.992481,0,0,0,0.007519,6.62406,0.052632,0.067669,0.097744,0.135338,0.067669,0.037594,0.105263,0.075188,0.142857,0.090226,0.06015,0.030075,0.037594,0,0,0,0.169231,0.030769,0.230769,0,0,0,0,0,0,0,0,0.864662,0.090226,0.105263,0.571429,0,0.015038,0,0,0,0,0.06015,0,0,0,0,0,0,0.022556,0,0,0,0,0,0,0,0,0,11.9091,12.3616,112.545,0.272727,0.545455,0,0,0,0.090909,0,0.090909,15.7239,20.664,-1,0,0,0,0,0,0,0,0,0,0,0.015038,0.067669,0.105263,0.12782,0.120301,0.122642,0,0.015038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06015,0,0.007519,0.015038,0.06015,0.037594,0.022556,0.007519,0.007519,0,0,0,0.015038,0,0,0,0,0.007519,0.015038,0,0.007519,0.007519,0,0.007519,0.022556,0.007519,0,0.022556,0.007519,0,0.007519,0,0.007519,0,0,0.007519,0.015038,0,0,0.007519,0.007519,0.007519,0,0.007519,0.007519,0,0.015038,0.007519,0,0.007519,0,0,0.007519,0.007519,0.007519,0.015038,0,0.030075,0.045113,0,0,0.030075,0.007519,0.007519,0,0,0,0.007519,0.007519,0.007519,0.007519,0,0.007519,0.007519,0.015038,0.015038,0.007519,0,0,0,0,0,0,0,0,0.030075,0,0,0,0.721805,0.175824,0.03475,0.230769,0.714286,0,0,0,0.285714
C:\Dev\fp\legitimate\ling_3021.txt,0,336,0.672619,185.478,1,227.546,0,656.129,0.85119,0,0,0,0.14881,5.19643,0.116071,0.145833,0.127976,0.119048,0.08631,0.083333,0.08631,0.056548,0.050595,0.053571,0.02381,0.020833,0.005952,0.008929,0.002976,0.011905,0.063131,0.019397,0.090909,0.166667,0,0,0,0.583333,0,0,0.25,0.502976,0.190476,0.059524,0.071429,0.014881,0,0,0.008929,0.002976,0.002976,0.065476,0,0,0.008929,0,0,0.020833,0.056548,0,0,2,18,0,0.007457,0,0,0,5.80357,5.02287,43.1071,0.517857,0.214286,0.107143,0.089286,0.035714,0.017857,0,0.017857,5.94696,9.65469,-1,0,0,0,0,0,0,0,0,0,0,0.002976,0.047619,0.056548,0.077381,0.107143,0.128319,3505.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857,0.014881,0.002976,0.077381,0.005952,0.03869,0.041667,0.020833,0,0,0,0,0,0.005952,0.008929,0,0,0.002976,0.002976,0,0.002976,0.035714,0.002976,0,0.005952,0.008929,0,0.005952,0.017857,0.011905,0.005952,0.008929,0,0.017857,0.008929,0,0.002976,0.011905,0.005952,0.005952,0,0,0.005952,0,0,0,0.005952,0.014881,0.005952,0.005952,0.014881,0,0,0.002976,0.02381,0.011905,0,0,0.020833,0.020833,0,0,0.008929,0.005952,0,0,0.005952,0,0.020833,0.017857,0.017857,0,0.002976,0,0.011905,0.002976,0.002976,0.014881,0,0,0,0.005952,0.005952,0.002976,0,0,0.03869,0,0,0,0.526786,0.062201,0.025015,0.151515,0.210526,0.605263,0.131579,0.026316,0.026316
C:\Dev\fp\legitimate\ling_3056.txt,0,334,0.497006,188.858,84.5739,234.35,0,664.793,0.922156,0,0,0,0.077844,5.01796,0.017964,0.188623,0.179641,0.134731,0.077844,0.080838,0.143713,0.071856,0.026946,0.041916,0.011976,0.01497,0.008982,0,0,0,0.061772,0.027209,0.121212,0.307692,0,0.423077,0,0,0.192308,0,0.076923,0.422156,0.04491,0.026946,0.311377,0.008982,0,0,0.017964,0,0,0,0,0,0,0,0,0,0.011976,0,0,0,0,0,0,0,0,0,20.875,12.9416,142.438,0.25,0,0.1875,0.125,0.3125,0.0625,0,0.0625,12.6421,12.2877,-1,0,0,0,0,0,0,0,0,0,0,0.023952,0.071856,0.140719,0.215569,0.017964,0.036145,0,0.041916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023952,0.101796,0.026946,0.167665,0.053892,0.101796,0.050898,0.01497,0.017964,0.008982,0.01497,0,0.002994,0.068862,0,0.002994,0,0.002994,0.005988,0.017964,0.01497,0.07485,0,0.002994,0.005988,0.020958,0.002994,0.002994,0.017964,0.017964,0.01497,0.002994,0,0.002994,0.002994,0,0.002994,0.002994,0,0.002994,0,0.008982,0.002994,0,0.005988,0.002994,0.005988,0.002994,0.005988,0.011976,0,0.002994,0.002994,0,0.017964,0.002994,0.002994,0,0.01497,0.026946,0.005988,0.002994,0.01497,0.002994,0.020958,0.002994,0.002994,0.002994,0.068862,0.023952,0.011976,0.002994,0.017964,0.011976,0.008982,0.005988,0,0.038922,0.002994,0,0,0.005988,0.005988,0,0,0,0,0.002994,0,0.005988,0.434132,0.061688,0.028613,0.121212,0.321429,0.428571,0,0.142857,0.107143
C:\Dev\fp\legitimate\ling_3061.txt,0,260,0.6,96.0694,0,153.92,0,519.731,0.992308,0.003846,0,0,0.003846,5.05385,0.053846,0.211538,0.153846,0.146154,0.061538,0.069231,0.076923,0.061538,0.038462,0.046154,0.026923,0.038462,0.003846,0.011538,0,0,0.078595,0.034917,0.153846,0.304348,0,0.434783,0,0,0.173913,0,0.086957,0.392308,0.057692,0.05,0.053846,0.007692,0.015385,0,0.026923,0,0,0.007692,0.138462,0,0,0,0,0,0.034615,0,0,0,0,0,0,0,0,0,17.2667,15.7585,117.267,0.4,0.066667,0.133333,0,0.266667,0,0.066667,0.066667,11.0069,12.2023,-1,0,0,0,0,0,0,0,0,0,0,0.011538,0.069231,0.126923,0.161538,0.107692,0.102564,0,0.007692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019231,0.023077,0.011538,0.126923,0.023077,0.065385,0.05,0.015385,0.011538,0.007692,0,0,0,0.007692,0,0,0,0.003846,0,0.019231,0.007692,0.042308,0.007692,0.007692,0.007692,0,0,0.003846,0.007692,0.003846,0.011538,0.003846,0,0,0,0,0.003846,0.003846,0,0,0,0.007692,0.003846,0,0.007692,0,0.007692,0,0.003846,0.003846,0.007692,0,0,0.007692,0.019231,0.003846,0,0,0.023077,0.007692,0.003846,0,0.019231,0.003846,0,0,0,0.003846,0.019231,0.007692,0.007692,0,0,0,0.011538,0,0,0.026923,0.003846,0,0,0.015385,0.003846,0.007692,0,0,0.007692,0,0,0,0.519231,0.09707,0.053897,0.269231,0.619048,0.238095,0.047619,0.047619,0.047619
C:\Dev\fp\legitimate\ling_3064.txt,0,993,0.492447,300.91,0,596.724,0,1977.51,0.997986,0.001007,0,0,0.001007,4.54683,0.163142,0.269889,0.11279,0.07855,0.050352,0.058409,0.064451,0.049345,0.043303,0.022155,0.02719,0.015106,0.012085,0.015106,0.007049,0.011078,0.028883,0.015553,0.080808,0.140625,0.390625,0.203125,0.125,0.0625,0.046875,0.015625,0.015625,0.487412,0.151057,0.01712,0.114804,0.005035,0.002014,0.003021,0.009063,0.001007,0.003021,0.110775,0,0.003021,0,0,0,0,0.067472,0,0,4,15,2.82843,0.004618,0,0,0,6.66216,6.87195,43.8986,0.601351,0.108108,0.195946,0.047297,0.006757,0.013514,0,0.027027,3.31664,6.49235,207.5,0,0,0,0,0,0,0,0,0,0,0.067472,0.102719,0.165156,0.267875,0.253776,0.06953,574.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005035,0.006042,0,0.009063,0.002014,0.024169,0.024169,0.022155,0,0,0,0,0,0,0,0,0.005035,0.001007,0,0.014099,0,0.006042,0.002014,0,0.006042,0,0.004028,0.008056,0.011078,0.006042,0.006042,0.007049,0,0.001007,0,0,0,0.006042,0,0.002014,0.001007,0,0.006042,0,0,0,0.006042,0.008056,0,0.006042,0.006042,0,0,0.001007,0.002014,0.009063,0,0,0.006042,0,0.001007,0,0.001007,0.006042,0,0,0,0,0.007049,0.012085,0.013092,0,0,0.002014,0.001007,0,0,0.016113,0,0,0,0.006042,0.002014,0.002014,0,0,0.029204,0.008056,0,0,0.367573,0.029662,0.022827,0.161616,0.746032,0.222222,0.015873,0,0.015873
