Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\ling_10.txt,0,206,0.839806,135.079,0,141.968,0,411.25,0.883495,0,0,0,0.116505,5.50971,0.048544,0.082524,0.145631,0.15534,0.087379,0.140777,0.092233,0.063107,0.106796,0.029126,0.033981,0.009709,0.004854,0,0,0,0.1,0.025,0.15,0.125,0,0,0,0.75,0,0,0.125,0.713592,0.07767,0.058252,0.339806,0.004854,0,0,0.019417,0,0,0.029126,0,0,0.004854,0,0,0.121359,0.058252,0,0,0,0,0,0,0,0,0,13.6,10.7691,108.267,0.266667,0.333333,0.133333,0.133333,0.066667,0,0,0.066667,11.3207,14.4206,-1,0,0,0,0,0,0,0,0,0,0,0.009709,0.038835,0.072816,0.072816,0.131068,0.127168,4350,0.004854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019417,0,0.004854,0.004854,0.043689,0.043689,0.029126,0.019417,0.019417,0.014563,0.004854,0,0.009709,0,0.004854,0,0.004854,0.024272,0.014563,0.004854,0.019417,0,0,0.004854,0.004854,0.004854,0.004854,0.014563,0.009709,0.004854,0.029126,0,0.033981,0,0,0.014563,0.009709,0.004854,0,0.019417,0,0.009709,0.004854,0,0.004854,0.009709,0.004854,0.004854,0.004854,0.009709,0.004854,0,0.019417,0.014563,0.009709,0.004854,0,0.019417,0.014563,0.004854,0,0.048544,0.004854,0,0,0,0.004854,0.019417,0.004854,0.004854,0,0.014563,0.004854,0.004854,0.004854,0,0,0,0,0,0.014563,0.004854,0.004854,0,0.004854,0.009709,0.004854,0,0,0.708738,0.1125,0.0375,0.2,0.125,0.5625,0,0.25,0.0625
C:\Dev\fp\legitimate\ling_11148.txt,0,412,0.582524,188.647,0,272.858,0,822.541,0.997573,0,0,0,0.002427,5.16505,0.133495,0.179612,0.070388,0.09466,0.058252,0.092233,0.075243,0.106796,0.087379,0.075243,0.009709,0.012136,0.002427,0.002427,0,0,0.060976,0.040662,0.170732,0.382353,0.264706,0.088235,0,0.058824,0.176471,0,0.029412,0.660194,0.196602,0.050971,0.279126,0,0,0,0.012136,0,0,0.092233,0,0,0,0,0,0,0.029126,0,0,2,38,0,0.012378,0,0,0,5.02439,5.11329,37.439,0.682927,0.036585,0.109756,0.121951,0.02439,0,0.012195,0.012195,5.40957,8.67922,-1,0,0,0,0,0,0,0,0,0,0,0.075243,0.101942,0.126214,0.237864,0.245146,0.1375,0,0.004854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01699,0,0.004854,0,0.033981,0.036408,0.038835,0.004854,0.014563,0,0.002427,0,0.021845,0.004854,0.004854,0.004854,0,0.004854,0.031553,0,0.004854,0.002427,0,0.004854,0.007282,0.002427,0.007282,0.009709,0.007282,0.029126,0.009709,0,0.007282,0.004854,0.002427,0,0.007282,0,0.007282,0,0.002427,0.004854,0,0,0.002427,0.004854,0.009709,0,0.009709,0.002427,0,0.004854,0.002427,0,0.021845,0,0,0.043689,0.026699,0.002427,0.002427,0.01699,0.004854,0.002427,0.002427,0,0.002427,0.024272,0.007282,0.007282,0,0.002427,0.002427,0.004854,0.002427,0,0.004854,0.004854,0,0.004854,0.009709,0.002427,0.007282,0.002427,0,0.012136,0,0,0,0.456311,0.051141,0.036836,0.195122,0.741935,0.129032,0.096774,0,0.032258
C:\Dev\fp\legitimate\ling_11150.txt,0,114,0.824561,64.9547,1,82.5488,0,254.534,0.982456,0.008772,0,0,0.008772,6.35965,0.131579,0.052632,0.078947,0.096491,0.096491,0.070175,0.070175,0.087719,0.087719,0.070175,0.035088,0.078947,0.035088,0.008772,0,0,0.159091,0.039365,0.181818,0,0,0,0,0,0,0,0,0.5,0.157895,0.052632,0.052632,0.008772,0,0,0.04386,0,0,0.017544,0,0,0,0,0,0.114035,0.052632,0,0,0,0,0,0,0,0,0,6,4.67918,49.8947,0.263158,0.210526,0.210526,0.105263,0,0.105263,0,0.105263,11.5239,16.6614,-1,0,0,0,0,0,0,0,0,0,0,0,0.026316,0.035088,0.052632,0.166667,0.170213,0,0.035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008772,0.061404,0.017544,0,0,0.096491,0.035088,0.04386,0.008772,0.026316,0,0,0,0.026316,0,0,0.017544,0,0,0,0.026316,0,0.017544,0,0.008772,0.008772,0,0.008772,0.078947,0.017544,0.008772,0.008772,0,0,0,0,0,0,0,0,0,0.008772,0.008772,0,0,0,0.008772,0.008772,0,0.008772,0,0,0,0,0.008772,0,0.008772,0,0.035088,0.026316,0,0,0.035088,0.008772,0,0,0,0,0.04386,0.017544,0.026316,0,0.017544,0.008772,0.026316,0,0.026316,0.017544,0,0,0,0.04386,0,0,0.008772,0,0.008772,0,0,0,0.719298,0.181818,0,0.181818,0,0,0,0,1
C:\Dev\fp\legitimate\ling_11160.txt,0,321,0.548287,139.065,1,208.734,0,639.357,0.993769,0.003115,0,0,0.003115,5.86916,0.099688,0.065421,0.074766,0.11215,0.127726,0.068536,0.115265,0.102804,0.137072,0.049844,0.021807,0.009346,0.015576,0,0,0,0.044922,0.020577,0.09375,0.65625,0,0,0,0.25,0,0,0.09375,0.504673,0.127726,0.062305,0.046729,0,0,0,0.056075,0,0,0.012461,0,0,0,0,0,0.102804,0.096573,0,0,2,24,0,0.009475,0,0,0,7.64286,6.67911,60.3095,0.380952,0.238095,0.166667,0.047619,0.047619,0.071429,0.02381,0.02381,10.0352,14.8378,-1,0,0,0,0,0,0,0,0,0,0,0.003115,0.05919,0.099688,0.11215,0.17134,0.164773,0,0.003115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003115,0.046729,0,0.006231,0,0.102804,0.065421,0.009346,0.009346,0.006231,0,0.003115,0,0.133956,0.021807,0.003115,0.028037,0.003115,0.003115,0.006231,0.037383,0.028037,0.003115,0,0,0,0.003115,0.021807,0.003115,0.003115,0.021807,0,0.006231,0.006231,0,0.003115,0,0.006231,0,0,0,0,0.003115,0,0,0,0.003115,0.012461,0.006231,0.018692,0,0,0,0,0.015576,0.003115,0.003115,0,0.028037,0.040498,0.003115,0,0.034268,0.006231,0.003115,0.003115,0,0.003115,0.037383,0.018692,0.024922,0,0.018692,0.006231,0.021807,0.003115,0.003115,0.034268,0.003115,0,0,0.046729,0.006231,0,0,0,0.018692,0,0,0,0.442368,0.055099,0.026277,0.125,0.473684,0.315789,0,0.184211,0.026316
C:\Dev\fp\legitimate\ling_11186.txt,0,75,0.88,45.8067,0,60.2742,0,237.774,0.973333,0.013333,0,0,0.013333,5.09333,0.066667,0.026667,0.093333,0.306667,0.133333,0.16,0.053333,0.093333,0,0.04,0.013333,0,0.013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333,0.093333,0.066667,0.106667,0,0.013333,0,0,0.146667,0.013333,0,0,0.093333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.86448,54.1,0.4,0.3,0,0.2,0,0,0,0.1,6.3096,10.2021,-1,0,0,0,0,0,0,0,0,0,0,0,0.013333,0.013333,0.04,0.2,0.212121,0,0.013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.04,0.026667,0.04,0.173333,0.16,0.08,0.013333,0,0,0,0,0,0,0,0.013333,0.12,0.013333,0,0,0,0,0,0,0.04,0.053333,0.013333,0,0,0,0.013333,0,0,0,0,0,0,0,0,0,0,0.026667,0,0,0.04,0.013333,0.013333,0.053333,0.013333,0,0,0,0.013333,0.04,0.026667,0.066667,0,0.04,0.106667,0,0,0.146667,0,0,0,0,0.013333,0.026667,0,0,0,0,0.026667,0.026667,0.013333,0.026667,0.013333,0.013333,0,0,0,0,0.013333,0,0,0.013333,0.026667,0,0,0.8,0.142857,0,0.142857,0,0,0,0,0
C:\Dev\fp\legitimate\ling_11189.txt,0,221,0.728507,134.806,178.179,146.761,0,440.333,0.864253,0,0,0,0.135747,6.00453,0.040724,0.031674,0.113122,0.171946,0.117647,0.117647,0.144796,0.117647,0.027149,0.027149,0.040724,0.00905,0.0181,0.022624,0,0,0.116162,0.031133,0.181818,0.555556,0,0,0.333333,0,0,0,0.111111,0.547511,0.063348,0.036199,0.316742,0,0,0,0.027149,0,0,0.027149,0,0,0,0,0,0.004525,0.072398,0,0,0,0,0,0,0,0,0,15.7143,8.22391,127,0.142857,0,0.142857,0.142857,0.285714,0.071429,0.142857,0.071429,14.7085,17.623,-1,0,0,0,0,0,0,0,0,0,0,0.013575,0.072398,0.122172,0.167421,0.108597,0.124224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045249,0.027149,0.00905,0.013575,0.117647,0.067873,0.0181,0.0181,0.004525,0.0181,0.004525,0.004525,0.022624,0,0.040724,0.004525,0.013575,0.004525,0.036199,0,0.004525,0,0.004525,0,0.00905,0.00905,0,0.004525,0.00905,0.004525,0.004525,0,0.031674,0.004525,0,0.0181,0.004525,0.004525,0,0,0,0.004525,0.00905,0,0.004525,0.004525,0,0.004525,0.004525,0.00905,0.004525,0,0,0.00905,0,0.004525,0,0.004525,0.0181,0.004525,0.004525,0.031674,0,0,0.004525,0,0.004525,0.036199,0,0,0,0.00905,0.004525,0.045249,0.0181,0.004525,0.004525,0.004525,0,0,0.004525,0.004525,0,0,0,0.004525,0.00905,0,0,0.615385,0.106952,0.041076,0.181818,0.176471,0.411765,0,0.294118,0.117647
C:\Dev\fp\legitimate\ling_11197.txt,0,177,0.649718,89.0025,0,119.505,0,347.96,0.949153,0,0,0,0.050847,5.0339,0.033898,0.118644,0.107345,0.248588,0.135593,0.079096,0.169492,0.033898,0.016949,0.00565,0.00565,0.039548,0,0,0,0.00565,0.131222,0.033861,0.176471,0.076923,0,0,0.615385,0,0,0,0.307692,1.00565,0.101695,0.033898,0.022599,0.00565,0,0,0.067797,0.00565,0.028249,0,0.689266,0,0,0,0,0,0.050847,0,0,2,11,0,0.00773,0,0,0,7.08,5.59228,56.92,0.32,0.2,0.12,0.12,0.12,0.04,0,0.08,5.81966,9.61853,-1,0,0,0,0,0,0,0,0,0,0,0.033898,0.118644,0.129944,0.220339,0.011299,0.017391,5.5,0.011299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022599,0.011299,0,0.00565,0.225989,0.101695,0.022599,0.00565,0.00565,0,0,0,0,0,0,0,0,0.00565,0,0.011299,0,0,0,0.00565,0,0.016949,0.00565,0.00565,0.00565,0.00565,0.00565,0,0,0,0,0,0,0,0,0,0,0.011299,0.011299,0,0.011299,0.00565,0,0.011299,0.00565,0.011299,0,0,0,0,0,0,0,0.022599,0.00565,0.016949,0,0.033898,0.00565,0,0,0,0.00565,0.045198,0.011299,0.00565,0,0,0,0.028249,0.016949,0.016949,0,0,0,0,0.011299,0.011299,0.016949,0.00565,0,0.011299,0,0,0.00565,0.576271,0.136029,0.034292,0.176471,0.0625,0,0.5625,0,0.375
C:\Dev\fp\legitimate\ling_11283.txt,0,223,0.699552,161.501,0,160.464,0,444.089,0.883408,0,0,0,0.116592,6.30493,0.067265,0.03139,0.116592,0.143498,0.071749,0.09417,0.116592,0.098655,0.040359,0.125561,0.035874,0.053812,0,0.004484,0,0,0.093583,0.032965,0.136364,0.235294,0,0,0,0.470588,0,0,0.294118,0.349776,0.089686,0.049327,0.053812,0.004484,0.013453,0,0.035874,0,0,0.053812,0,0,0.004484,0,0,0.004484,0.040359,0,0,0,0,0,0,0,0,0,10.619,7.02022,84.1905,0.190476,0.190476,0.285714,0.095238,0.095238,0.047619,0.047619,0.047619,13.5758,18.4856,-1,0,0,0,0,0,0,0,0,0,0,0.035874,0.076233,0.089686,0.103139,0.156951,0.147436,0,0.004484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484,0.013453,0.013453,0.013453,0.004484,0.116592,0.071749,0.013453,0.004484,0,0,0,0.004484,0.017937,0.004484,0,0.004484,0.004484,0.022422,0,0.004484,0.004484,0.026906,0.026906,0.008969,0,0.004484,0.013453,0.008969,0.013453,0.049327,0.008969,0,0.004484,0.004484,0,0,0.004484,0.004484,0.008969,0,0.004484,0.008969,0.008969,0,0.008969,0.013453,0,0.017937,0.008969,0.008969,0,0.008969,0,0.008969,0,0,0,0.049327,0.06278,0.013453,0,0.053812,0.008969,0,0,0,0,0.035874,0.008969,0.017937,0,0.026906,0.004484,0.035874,0,0.004484,0.008969,0.004484,0,0,0.026906,0.008969,0.004484,0,0,0,0.008969,0,0,0.569507,0.097107,0.041785,0.227273,0.227273,0.5,0.227273,0,0.045455
C:\Dev\fp\legitimate\ling_11309.txt,0,232,0.668103,102.192,0,149.81,0,444.821,0.991379,0.00431,0,0,0.00431,6.24569,0.038793,0.034483,0.064655,0.163793,0.112069,0.133621,0.112069,0.133621,0.090517,0.068966,0.021552,0.017241,0,0.00431,0.00431,0,0.086957,0.028463,0.173913,0.142857,0,0.785714,0,0,0,0,0.071429,0.340517,0.086207,0.094828,0.056034,0.00431,0.008621,0,0,0,0,0.025862,0,0,0,0,0,0,0.064655,0,0,0,0,0,0,0,0,0,12.1053,9.34652,96.2632,0.473684,0.263158,0,0,0.105263,0.052632,0.052632,0.052632,14.0398,18.4794,-1,0,0,0,0,0,0,0,0,0,0,0.021552,0.077586,0.116379,0.142241,0.12069,0.109677,0,0.017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038793,0.017241,0.008621,0.021552,0.163793,0.150862,0.017241,0.034483,0.012931,0,0,0,0.051724,0.025862,0.008621,0,0.030172,0.012931,0.00431,0.017241,0.030172,0.025862,0.021552,0,0.008621,0.00431,0.008621,0,0,0.043103,0.008621,0,0.012931,0.00431,0,0,0.00431,0,0.012931,0,0.00431,0,0,0.008621,0,0.00431,0.00431,0.008621,0.00431,0.008621,0,0.012931,0.00431,0.030172,0.012931,0,0,0.034483,0.030172,0.017241,0,0.038793,0,0.00431,0,0.00431,0,0.030172,0,0.00431,0,0.043103,0,0.021552,0,0.00431,0,0,0,0,0.017241,0.00431,0.012931,0,0,0.00431,0,0,0,0.599138,0.089027,0.028388,0.173913,0.142857,0.714286,0,0.095238,0.047619
C:\Dev\fp\legitimate\ling_11373.txt,0,483,0.534161,240.105,0,332.605,0,959.933,0.991718,0,0,0,0.008282,4.95445,0.130435,0.084886,0.086957,0.184265,0.134576,0.072464,0.111801,0.076605,0.062112,0.031056,0.014493,0.010352,0,0,0,0,0.063988,0.103409,0.708333,0.952381,0.02381,0,0,0,0,0,0.02381,0.459627,0.122153,0.097308,0.004141,0.010352,0,0,0.004141,0.033126,0.004141,0.057971,0.118012,0.00207,0,0,0,0,0.006211,0,0,8,185.5,125.536,0.196089,0,0,0,7.36923,6.14334,58.2154,0.523077,0.415385,0.046154,0,0,0,0,0.015385,5.59008,9.31547,-1,0,0,0,0,0,0,0,0,0,0,0.231884,0.47412,0.697723,0.942029,0.10766,0.077519,0,0.037267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126294,0.037267,0.016563,0.031056,0.194617,0.144928,0.05176,0.014493,0.006211,0.008282,0,0,0.014493,0,0.00207,0.010352,0.010352,0.014493,0.008282,0.018634,0,0.004141,0,0.004141,0,0.006211,0.004141,0.012422,0.014493,0.020704,0.010352,0.00207,0.004141,0.004141,0,0,0.00207,0.004141,0,0.004141,0.016563,0.004141,0,0,0.008282,0.008282,0.008282,0.012422,0.010352,0.008282,0.004141,0,0.004141,0.018634,0.00207,0,0.008282,0.012422,0.037267,0.028986,0,0.033126,0.006211,0.004141,0.006211,0.00207,0.004141,0.10352,0.010352,0.008282,0,0.010352,0.041408,0.035197,0.00207,0.008282,0.012422,0.010352,0,0.010352,0.014493,0.00207,0.043478,0.004141,0,0.022774,0,0.010352,0.00207,0.42236,0.064072,0.092184,0.708333,0.981132,0,0,0,0.018868
C:\Dev\fp\legitimate\ling_11436.txt,0,260,0.807692,249.001,267.994,109.708,10.198,498.943,0.992308,0.003846,0,0,0.003846,6.11923,0.126923,0.026923,0.046154,0.107692,0.107692,0.115385,0.153846,0.115385,0.046154,0.057692,0.057692,0.023077,0,0,0.011538,0.003846,0.131868,0.045309,0.192308,0,0,0,0,0,0,0,0,0.538462,0.126923,0.138462,0.034615,0,0,0,0.011538,0,0,0.123077,0,0.042308,0,0,0,0.019231,0.042308,0,0,0,0,0,0,0,0,0,8.7931,9.12888,73.5517,0.482759,0.275862,0.103448,0,0.068966,0,0.034483,0.034483,11.7881,16.8148,-1,0,0,0,0,0,0,0,0,0,0,0.011538,0.065385,0.130769,0.15,0.061538,0.071429,0,0.003846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023077,0,0,0.003846,0.053846,0.046154,0.05,0.011538,0.003846,0.007692,0.015385,0,0.046154,0.003846,0,0.007692,0.023077,0.003846,0.007692,0.019231,0.003846,0,0.003846,0.023077,0.007692,0.003846,0.023077,0.023077,0.030769,0.026923,0.023077,0.003846,0.007692,0,0,0.003846,0.011538,0.003846,0.003846,0,0.003846,0.026923,0.003846,0.007692,0.003846,0.023077,0.019231,0.007692,0.023077,0.003846,0,0,0.007692,0.007692,0.023077,0.003846,0,0.030769,0.003846,0,0,0.023077,0.023077,0,0,0,0,0.019231,0.023077,0.023077,0,0.003846,0,0.023077,0,0,0.007692,0,0,0.003846,0.038462,0.007692,0.015385,0,0,0.007692,0.003846,0,0,0.730769,0.100592,0.055508,0.192308,0.230769,0.384615,0.153846,0,0.230769
C:\Dev\fp\legitimate\ling_1146.txt,0,823,0.483597,287.257,0,510.229,0,1645.7,0.99757,0.001215,0,0,0.001215,6.52491,0.020656,0.066829,0.08384,0.117861,0.103281,0.105711,0.08627,0.130012,0.136087,0.071689,0.041312,0.017011,0.019441,0,0,0,0.038737,0.020379,0.121951,0.397059,0.323529,0.117647,0.058824,0.058824,0.014706,0.014706,0.014706,0.456865,0.09842,0.058323,0.153098,0.009721,0.00243,0,0.040097,0,0.003645,0.046173,0,0,0,0,0,0.00243,0.042527,0,0,0,0,0,0,0,0,0,10.5844,10.0935,89.8701,0.467532,0.246753,0.116883,0.116883,0.012987,0.012987,0,0.025974,14.5945,19.7699,-1,0,0,0,0,0,0,0,0,0,0,0.025516,0.071689,0.123937,0.205346,0.063183,0.072864,0,0.010936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006075,0.070474,0.014581,0.013366,0.00729,0.055893,0.043742,0.021871,0.018226,0.006075,0.001215,0.001215,0,0.023086,0.001215,0.006075,0.012151,0.001215,0.008505,0.003645,0.008505,0.013366,0.013366,0.00243,0.003645,0.027947,0.00486,0.003645,0.012151,0.00486,0.020656,0.014581,0,0.003645,0,0,0,0.00243,0,0.009721,0.001215,0.00243,0.003645,0.012151,0.00486,0.001215,0.00486,0.001215,0.00243,0.008505,0,0,0.008505,0.006075,0.023086,0.008505,0,0.00243,0.048603,0.014581,0.014581,0.001215,0.035237,0.003645,0.00243,0,0,0,0.115431,0.00486,0.012151,0,0.030377,0.001215,0.00243,0.00243,0.00243,0.013366,0.003645,0,0,0.014581,0.009721,0.001215,0.001215,0,0.014581,0,0,0,0.37181,0.040259,0.021227,0.121951,0.385542,0.39759,0.168675,0.036145,0.012048
C:\Dev\fp\legitimate\ling_11546.txt,0,101,0.831683,47.1086,0,63.0241,0,224.574,0.980198,0.009901,0,0,0.009901,6.06931,0.019802,0.059406,0.049505,0.188119,0.09901,0.207921,0.09901,0.128713,0.039604,0.049505,0.029703,0.009901,0.009901,0.009901,0,0,0.2,0.070711,0.3,0,0,0,0,0,0,0,0,0.851485,0.148515,0.069307,0,0,0,0,0,0,0,0.118812,0,0.455446,0,0,0,0.009901,0.049505,0,0,0,0,0,0,0,0,0,7.14286,4.91146,63.2857,0.285714,0.071429,0.285714,0.142857,0,0.071429,0.071429,0.071429,10.7279,15.7435,-1,0,0,0,0,0,0,0,0,0,0,0.029703,0.059406,0.128713,0.178218,0.049505,0.035714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039604,0,0.009901,0.029703,0.19802,0.089109,0,0.009901,0.009901,0,0,0.009901,0.059406,0.009901,0.019802,0,0.019802,0,0,0.019802,0,0,0,0.009901,0,0,0,0,0,0,0.019802,0,0.009901,0,0,0.009901,0,0,0,0,0,0,0,0,0,0.009901,0.019802,0,0,0,0,0,0,0,0,0,0,0.009901,0.009901,0.009901,0.009901,0.049505,0,0,0.009901,0,0,0.049505,0.019802,0.009901,0,0.009901,0.009901,0.029703,0,0,0,0.009901,0,0,0.009901,0,0.009901,0,0,0,0.029703,0,0,0.782178,0.166667,0.074536,0.3,0.5,0,0.333333,0,0.166667
