Path,Class,Total number of words,Word diversity,FFT mean,FFT median,FFT stddev,FFT min,FFT max,FFT histogram bin 1,FFT histogram bin 2,FFT histogram bin 3,FFT histogram bin 4,FFT histogram bin 5,Word length mean,Words of length 1,Words of length 2,Words of length 3,Words of length 4,Words of length 5,Words of length 6,Words of length 7,Words of length 8,Words of length 9,Words of length 10,Words of length 11,Words of length 12,Words of length 13,Words of length 14,Words of length 15,Words of length 16,Word homogeneity mean,Word homogeneity StdDev,Word homogeneity maximum,Word homoganity hist bin 0,Word homoganity hist bin 1,Word homoganity hist bin 2,Word homoganity hist bin 3,Word homoganity hist bin 4,Word homoganity hist bin 5,Word homoganity hist bin 6,Word homoganity hist bin 7,Punctuation characters ratio,Frequency of Period,Frequency of Comma,Frequency of Dash,Frequency of Single Quote,Frequency of Plus,Frequency of Back Slash,Frequency of Foreward Slash,Frequency of Exclaimation,Frequency of Question Mark,Frequency of Open Parenthesis,Frequency of Equal,Frequency of Star Symbol,Frequency of And Symbol,Frequency of Open Curly Brace,Frequency of Square Bracket,Frequency of Semicolon,Frequency of Colon,Use of upper case,Upper case word mean,Quotations number,Quotation length mean,Quotation length stddev,Quotation part of the text,Emoticon :) / :-),Emoticon ;) / ;-),Emoticon :( / :-(,Sentence length mean,Sentence length stddev,Sentence length character mean,Sentence length hist bin 0,Sentence length hist bin 1,Sentence length hist bin 2,Sentence length hist bin 3,Sentence length hist bin 4,Sentence length hist bin 5,Sentence length hist bin 6,Sentence length hist bin 7,Automated readability index,Coleman�Liau index,Emotion circumplex,Emotion circumplex mean,Emotion circumplex stddev,Emotion circumplex hist bin 0,Emotion circumplex hist bin 1,Emotion circumplex hist bin 2,Emotion circumplex hist bin 3,Emotion circumplex hist bin 4,Emotion circumplex hist bin 5,Emotion circumplex hist bin 6,Emotion circumplex hist bin 7,Word repetition span 3,Word repetition span 7,Word repetition span 11,Word repetition span 17,Use of numbers,Number diversity,Mean of numbers,positive words frequency,positive words mean,positive words stddev,positive words min,positive words max,positive words dif,positive words hist bin 0,positive words hist bin 1,positive words hist bin 2,positive words hist bin 3,positive words hist bin 4,positive words hist bin 5,positive words hist bin 6,positive words hist bin 7,negative words frequency,negative words mean,negative words stddev,negative words min,negative words max,negative words dif,negative words hist bin 0,negative words hist bin 1,negative words hist bin 2,negative words hist bin 3,negative words hist bin 4,negative words hist bin 5,negative words hist bin 6,negative words hist bin 7,hapiness words frequency,hapiness words mean,hapiness words stddev,hapiness words min,hapiness words max,hapiness words dif,hapiness words hist bin 0,hapiness words hist bin 1,hapiness words hist bin 2,hapiness words hist bin 3,hapiness words hist bin 4,hapiness words hist bin 5,hapiness words hist bin 6,hapiness words hist bin 7,happy words frequency,adjectives frequency,adverbs frequency,prepositions frequency,pronouns frequency,verbs frequency,verbs that are nouns frequency,sport frequency,math frequency,science frequency,science fields frequency,US states frequency,shapes frequency,school frequency,lanuages frequency,elections frequency,food frequency,money frequency,driving frequency,military frequency,law frequency,countries frequency,emotions frequency,dance frequency,boats frequency,energy frequency,familiy frequency,musical instruments frequency,music frequency,land forms frequency,art frequency,astronomy frequency,colors frequency,animals frequency,dogs frequency,cats frequency,fish frequency,birds frequency,reptiles frequency,insects frequency,cars frequency,car parts frequency,beach frequency,fall frequency,spring frequency,summer frequency,winter frequency,weather frequency,vacation frequency,medical frequency,body frequency,farm frequency,trees frequency,transportation frequency,time frequency,clothing frequency,shoes frequency,hats frequency,buildings frequency,public buildings frequency,birthday frequency,monsters frequency,office frequency,tools frequency,camping frequency,fair frequency,castles and kings and queens frequency,circus frequency,computer frequency,cooking frequency,kitchen frequency,fruits frequency,geography frequency,furnitures frequency,occupation frequency,leaders frequency,house frequency,restaurants frequency,roads frequency,rocks and minerals frequency,weapons frequency,measurements frequency,containers frequency,acquaintances frequency,yard frequency,flowers frequency,acronyms frequency,self frequency,female frequency,male frequency,Soundex diversity,Soundex homogeneity mean,Soundex homogeneity StdDev,Soundex homogeneity maximum,Soundex homoganity hist bin 0,Soundex homoganity hist bin 1,Soundex homoganity hist bin 2,Soundex homoganity hist bin 3,Soundex homoganity hist bin 4
C:\Dev\fp\legitimate\ling_467.txt,0,148,0.777027,69.2278,1,94.618,1,293.153,0.986486,0.006757,0,0,0.006757,6.21622,0.013514,0.047297,0.101351,0.182432,0.121622,0.081081,0.141892,0.054054,0.135135,0.067568,0.033784,0,0.006757,0,0.013514,0,0.142857,0,0.142857,0,0,0,0,0,0,0,0,0.581081,0.087838,0.040541,0.027027,0.013514,0,0,0.054054,0,0,0.027027,0,0.317568,0,0,0,0,0.013514,0,0,0,0,0,0,0,0,0,10.5714,7.39415,88.5714,0.285714,0.071429,0.214286,0.214286,0.071429,0.071429,0,0.071429,13.1341,17.9514,-1,0,0,0,0,0,0,0,0,0,0,0,0.013514,0.027027,0.067568,0.054054,0.069565,0,0.040541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060811,0.033784,0.013514,0.02027,0.074324,0.081081,0.013514,0.033784,0.006757,0,0,0,0,0,0,0.006757,0.006757,0.006757,0.033784,0,0.006757,0,0,0,0.006757,0.006757,0,0.006757,0.006757,0,0.013514,0,0.013514,0.013514,0,0,0.013514,0,0,0,0,0,0.006757,0,0,0,0,0,0.013514,0,0,0,0,0.013514,0.013514,0.006757,0,0.027027,0,0,0,0.067568,0,0,0.006757,0.013514,0,0.033784,0,0.006757,0,0.033784,0.013514,0.013514,0.006757,0.006757,0.006757,0.006757,0,0,0.006757,0,0.006757,0,0,0.02027,0.013514,0,0,0.689189,0.134921,0.040468,0.214286,0.222222,0,0.666667,0,0.111111
C:\Dev\fp\legitimate\ling_4709.txt,0,335,0.498507,148.532,0,222.047,0,669.536,0.99403,0.002985,0,0,0.002985,4.99702,0.065672,0.220896,0.143284,0.095522,0.053731,0.098507,0.059701,0.122388,0.053731,0.041791,0.023881,0.014925,0.00597,0,0,0,0.068627,0.023598,0.121212,0.117647,0,0.588235,0,0,0.205882,0,0.088235,0.471642,0.104478,0.053731,0.238806,0.002985,0.008955,0,0.014925,0,0,0.035821,0,0.00597,0.002985,0,0,0,0.002985,0,0,0,0,0,0,0,0,0,10.9667,9.5655,77.1333,0.333333,0.233333,0.066667,0.066667,0.133333,0.066667,0,0.1,7.58927,10.8834,-1,0,0,0,0,0,0,0,0,0,0,0.020896,0.077612,0.146269,0.208955,0.056716,0.083832,0,0.01194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032836,0.044776,0.020896,0.158209,0.020896,0.038806,0.032836,0.008955,0.002985,0.026866,0,0,0,0.026866,0.00597,0.00597,0,0.008955,0.00597,0.044776,0.014925,0.047761,0,0,0.002985,0.029851,0,0.014925,0.020896,0.014925,0.002985,0.00597,0,0.00597,0.00597,0,0,0,0.002985,0,0,0,0.002985,0.002985,0,0,0.002985,0,0.002985,0.002985,0,0.002985,0,0,0.035821,0.00597,0,0,0.008955,0.014925,0.002985,0,0.032836,0.002985,0.01194,0,0,0,0.020896,0.01194,0.01194,0,0.00597,0,0.008955,0.002985,0.00597,0.059701,0,0,0,0.00597,0.00597,0.00597,0,0,0.020896,0.00597,0,0,0.420896,0.074074,0.030675,0.181818,0.083333,0.583333,0.222222,0.055556,0.055556
C:\Dev\fp\legitimate\ling_4719.txt,0,58,0.810345,38.2904,21.4872,48.6599,0,201.079,0.965517,0.017241,0,0,0.017241,4.53448,0.12069,0.155172,0.155172,0.155172,0.086207,0.068966,0.137931,0.034483,0,0.034483,0.034483,0.017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258621,0.12069,0.068966,0.017241,0.017241,0,0,0,0,0,0.034483,0,0,0,0,0,0,0,0,0,2,15,0,0.042254,0,0,0,11.4,6.31189,71,0.4,0,0.2,0,0,0.2,0,0.2,5.62741,8.26627,-1,0,0,0,0,0,0,0,0,0,0,0,0.068966,0.051724,0.068966,0.034483,0.021277,0,0.017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051724,0.051724,0.086207,0.155172,0.068966,0.137931,0.086207,0.017241,0.051724,0,0,0,0,0.068966,0.034483,0,0,0.017241,0,0.051724,0.051724,0,0.017241,0,0,0,0,0.017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0,0.051724,0,0,0,0.017241,0.017241,0.034483,0,0.017241,0,0,0,0,0,0.034483,0.034483,0.034483,0,0,0,0,0,0,0.017241,0.017241,0,0,0,0.034483,0.017241,0,0,0.017241,0.068966,0,0,0.775862,0,0,0,0,0,0,0,0
C:\Dev\fp\legitimate\ling_4723.txt,0,129,0.620155,87.6275,0,84.8235,0,246.287,0.883721,0,0,0,0.116279,3.90698,0.162791,0.170543,0.131783,0.20155,0.139535,0.054264,0.054264,0.031008,0.015504,0.031008,0,0,0.007752,0,0,0,0.180556,0.082168,0.333333,0.25,0,0.5,0,0,0.083333,0,0.166667,0.356589,0.03876,0.03876,0.007752,0.03876,0.015504,0.062016,0.069767,0,0.007752,0.069767,0,0,0,0,0,0,0.007752,0,0,0,0,0,0,0,0,0,18.4286,24.4707,103.571,0.857143,0,0,0,0,0,0,0.142857,6.18615,5.56682,-1,0,0,0,0,0,0,0,0,0,0,0.116279,0.20155,0.217054,0.255814,0,0,0,0.007752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015504,0.054264,0.007752,0.108527,0.054264,0.085271,0.062016,0.007752,0.015504,0,0,0,0,0.007752,0,0.007752,0,0.007752,0.007752,0.054264,0,0.03876,0.015504,0,0,0.007752,0.031008,0,0.007752,0,0.031008,0,0,0.046512,0.007752,0,0,0,0.007752,0.007752,0,0,0,0,0,0,0,0,0,0,0,0,0.046512,0,0.007752,0,0.007752,0,0.023256,0.031008,0.015504,0.03876,0.023256,0,0,0,0.007752,0,0.054264,0,0.007752,0,0,0.007752,0.015504,0.015504,0,0.03876,0.007752,0,0,0,0.007752,0,0.03876,0,0.023256,0.054264,0,0.007752,0.534884,0.192308,0.094646,0.416667,0.230769,0.461538,0.153846,0.076923,0.076923
C:\Dev\fp\legitimate\ling_4738.txt,0,792,0.373737,515.971,0,572.125,0,1582.86,0.871212,0,0,0,0.128788,4.67929,0.09596,0.181818,0.137626,0.137626,0.098485,0.082071,0.103535,0.066919,0.022727,0.025253,0.031566,0.008838,0.006313,0,0.001263,0,0.037794,0.022183,0.126582,0.514286,0.2,0.128571,0.057143,0.042857,0.042857,0,0.014286,0.180556,0.055556,0.060606,0.008838,0.006313,0,0,0.001263,0,0.002525,0.036616,0,0,0,0,0,0,0.008838,0,0,6,21,2.51661,0.013161,0,0,0,20.1026,14.178,122.744,0.205128,0.205128,0.205128,0.153846,0.051282,0.102564,0,0.076923,10.6608,10.2418,-1,0,0,0,0,0,0,0,0,0,0,0.02399,0.090909,0.155303,0.244949,0.040404,0.037162,0,0.012626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016414,0.078283,0.037879,0.157828,0.082071,0.122475,0.050505,0.020202,0.021465,0.007576,0,0,0.003788,0.025253,0,0.001263,0.006313,0.003788,0.007576,0.006313,0.022727,0.031566,0.008838,0.001263,0.001263,0.003788,0.002525,0.006313,0.008838,0.008838,0.003788,0.003788,0,0.003788,0.001263,0,0,0,0,0,0,0.001263,0.002525,0,0.002525,0,0.001263,0.008838,0.003788,0.001263,0.005051,0,0,0,0.006313,0.005051,0.001263,0,0.007576,0.003788,0.005051,0,0.013889,0.002525,0,0,0.002525,0.005051,0.037879,0.007576,0.010101,0,0.010101,0.002525,0.013889,0,0.001263,0.064394,0.005051,0,0,0.008838,0.006313,0.007576,0.001263,0,0.013889,0.030303,0,0,0.310606,0.035918,0.024711,0.164557,0.725,0.1875,0.075,0,0.0125
C:\Dev\fp\legitimate\ling_4760.txt,0,413,0.631961,285.942,174.642,193.544,0,812.78,0.987893,0,0,0,0.012107,4.66586,0.070218,0.193705,0.174334,0.157385,0.104116,0.072639,0.070218,0.048426,0.01937,0.026634,0.024213,0.016949,0.004843,0.012107,0,0.004843,0.062718,0.0388,0.170732,0.238095,0.428571,0.095238,0,0.142857,0,0.047619,0.047619,0.268765,0.048426,0.053269,0.050847,0.009685,0,0,0.009685,0,0,0.058111,0.002421,0.014528,0.002421,0,0.009685,0.002421,0.007264,0,0,2,34,0,0.01336,0,0,0,20.6,16.2062,127.25,0.35,0.15,0.1,0.15,0.15,0.05,0,0.05,10.8462,10.1984,-1,0,0,0,0,0,0,0,0,0,0,0.01937,0.062954,0.152542,0.20339,0.041162,0.05364,1210.29,0.002421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038741,0.075061,0.029056,0.154964,0.082324,0.075061,0.065375,0.01937,0.009685,0.002421,0.002421,0.007264,0.002421,0.002421,0.004843,0.004843,0.004843,0.007264,0.002421,0.009685,0.009685,0.060533,0.002421,0.007264,0.007264,0.002421,0.007264,0.004843,0.012107,0.009685,0.007264,0.01937,0,0.016949,0,0,0,0.004843,0.002421,0.004843,0,0.002421,0.009685,0.002421,0,0.009685,0.007264,0.009685,0,0.007264,0.012107,0.002421,0.004843,0.002421,0.012107,0.007264,0.004843,0,0.009685,0.009685,0.007264,0,0.024213,0.004843,0.002421,0.004843,0,0.002421,0.01937,0.01937,0.009685,0,0.024213,0.007264,0.007264,0,0.007264,0.048426,0.004843,0,0,0.004843,0.004843,0.021792,0,0,0.009685,0.038741,0,0,0.51816,0.060976,0.042245,0.268293,0.875,0.09375,0,0,0.03125
C:\Dev\fp\legitimate\ling_4777.txt,0,475,0.6,304.308,257.94,256.106,0,948.8,0.966316,0,0,0,0.033684,4.60842,0.109474,0.181053,0.162105,0.105263,0.117895,0.069474,0.069474,0.052632,0.058947,0.04,0.021053,0.010526,0.002105,0,0,0,0.05984,0.026295,0.148936,0.0625,0.46875,0.1875,0,0.21875,0.03125,0,0.03125,0.351579,0.145263,0.077895,0.014737,0.002105,0.002105,0,0.006316,0,0,0.029474,0,0,0.016842,0,0,0.042105,0.014737,0,0,0,0,0,0,0,0,0,7.0597,10.5518,44.791,0.701493,0.19403,0.029851,0.029851,0,0,0.014925,0.029851,3.80551,7.1047,-1,0,0,0,0,0,0,0,0,0,0,0.021053,0.058947,0.105263,0.166316,0.071579,0.098246,2786.47,0.002105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031579,0.044211,0.006316,0.117895,0.018947,0.048421,0.037895,0.027368,0.008421,0.006316,0.002105,0.006316,0,0.010526,0.002105,0.004211,0.004211,0.002105,0.016842,0.016842,0.004211,0.050526,0,0,0.006316,0.006316,0.006316,0.006316,0.025263,0.006316,0.016842,0.027368,0.004211,0.010526,0,0,0.002105,0.010526,0,0.010526,0.014737,0,0.006316,0,0.002105,0.004211,0.008421,0.004211,0.002105,0.008421,0.004211,0.002105,0.008421,0.016842,0.012632,0.006316,0.004211,0,0.029474,0.008421,0.014737,0,0.008421,0.006316,0,0,0,0,0.016842,0.018947,0.021053,0,0.006316,0.008421,0.004211,0.002105,0.006316,0.027368,0,0,0.002105,0.012632,0.014737,0.002105,0.002105,0,0.016842,0.006316,0,0,0.48,0.059478,0.027808,0.148936,0.5,0.272727,0.159091,0.022727,0.045455
C:\Dev\fp\legitimate\ling_4779.txt,0,227,0.581498,259.629,272.237,95.0139,6.7082,453.399,0.986784,0.008811,0,0,0.004405,4.28634,0.070485,0.229075,0.162996,0.176211,0.136564,0.030837,0.061674,0.039648,0.017621,0.048458,0.013216,0.013216,0,0,0,0,0.082888,0.032086,0.136364,0.352941,0,0,0,0.470588,0,0,0.176471,0.211454,0.092511,0.039648,0.022026,0.013216,0,0,0,0.004405,0.004405,0.035242,0,0,0,0,0,0,0,0,0,2,9,0,0.006961,0,0,0,9.86956,5.62838,56.2174,0.130435,0.086957,0.391304,0.043478,0.173913,0.043478,0.086957,0.043478,3.69346,6.40458,352.2,0,0,0,0,0,0,0,0,0,0,0.030837,0.066079,0.105727,0.15859,0.013216,0.022727,31543.3,0.017621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026432,0.079295,0.052863,0.132159,0.114537,0.070485,0.066079,0.017621,0,0.022026,0,0,0,0.013216,0,0.004405,0,0,0.026432,0.013216,0.030837,0.052863,0.004405,0,0.022026,0.004405,0,0.017621,0.017621,0.017621,0.022026,0.022026,0,0.004405,0,0.004405,0.013216,0.004405,0,0,0,0,0.017621,0,0,0,0.022026,0.013216,0.022026,0.022026,0.004405,0,0,0.004405,0.044053,0,0,0,0.044053,0.013216,0.008811,0,0.013216,0.017621,0.017621,0.026432,0.004405,0.022026,0.026432,0.017621,0.017621,0.004405,0,0.004405,0.008811,0.004405,0,0.048458,0.022026,0,0,0.017621,0.004405,0,0,0,0.022026,0.048458,0,0.004405,0.506608,0.08,0.032218,0.181818,0.36,0.56,0,0.04,0.04
C:\Dev\fp\legitimate\ling_477.txt,0,365,0.665753,297.667,270.823,168.666,16.0312,724.526,0.994521,0.00274,0,0,0.00274,5.83014,0.076712,0.043836,0.106849,0.147945,0.126027,0.09863,0.109589,0.120548,0.049315,0.054795,0.024658,0.013699,0.013699,0.010959,0.00274,0,0.057692,0.01875,0.083333,0.192308,0,0,0,0.538462,0,0,0.269231,0.810959,0.090411,0.079452,0.038356,0.008219,0.005479,0,0.00274,0.00274,0.00274,0.09863,0.00274,0.430137,0,0,0.021918,0.008219,0.019178,0,0,92,13.6304,4.99861,0.193459,0,0,0,11,9.80414,98.2121,0.363636,0.151515,0.181818,0.121212,0.030303,0.060606,0.060606,0.030303,11.5299,15.7903,7.8,0,0,0,0,0,0,0,0,0,0,0.010959,0.043836,0.079452,0.10411,0.043836,0.049383,0,0.024658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005479,0.052055,0.032877,0.016438,0.032877,0.057534,0.052055,0.019178,0.016438,0.005479,0.016438,0.005479,0,0.038356,0.027397,0.013699,0,0.00274,0.008219,0.010959,0.010959,0.00274,0.010959,0.005479,0.019178,0.005479,0.013699,0.027397,0.019178,0.016438,0.019178,0.019178,0,0.00274,0.00274,0.013699,0,0.00274,0,0,0,0.00274,0.016438,0,0,0,0.019178,0.005479,0.005479,0.024658,0.024658,0,0,0.00274,0.005479,0,0,0,0.027397,0.008219,0.005479,0,0.030137,0.016438,0,0,0.00274,0,0.010959,0.019178,0.016438,0.00274,0.010959,0.010959,0.030137,0.00274,0.019178,0.00274,0.005479,0,0,0.021918,0,0.021918,0.005479,0,0.030137,0.010959,0,0,0.586301,0.063889,0.030556,0.166667,0.7,0.166667,0,0.1,0.033333
C:\Dev\fp\legitimate\ling_4794.txt,0,68,0.867647,32.6964,0,41.6447,0,143.594,0.970588,0.014706,0,0,0.014706,5.10294,0.058824,0.132353,0.117647,0.220588,0.088235,0.073529,0.102941,0.088235,0.014706,0.073529,0,0.014706,0.014706,0,0,0,0.25,0.083333,0.333333,0,0,0,0,0,0,0,0,0.132353,0.058824,0.029412,0.014706,0.014706,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3333,5.61743,72.1667,0.333333,0,0,0.166667,0.166667,0,0.166667,0.166667,8.27152,11.5935,-1,0,0,0,0,0,0,0,0,0,0,0.014706,0.029412,0.058824,0.161765,0.029412,0.033898,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102941,0.073529,0.102941,0.147059,0.073529,0.014706,0,0.014706,0.014706,0.014706,0,0,0.058824,0.014706,0,0,0,0,0.029412,0.058824,0.058824,0.014706,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0.029412,0,0,0,0.029412,0.044118,0.029412,0,0.014706,0,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0.044118,0.014706,0,0,0,0,0,0,0,0.029412,0.044118,0,0,0.838235,0.333333,0.166667,0.5,0,0,0,0,0
C:\Dev\fp\legitimate\ling_4797.txt,0,136,0.698529,82.1738,0,90.7364,0,268.019,0.948529,0,0,0,0.051471,3.70588,0.139706,0.257353,0.198529,0.139706,0.058824,0.066176,0.036765,0.022059,0.036765,0.044118,0,0,0,0,0,0,0.197802,0.056033,0.230769,0,0,0,0,0,0,0,0,0.272059,0.022059,0.044118,0.058824,0.117647,0,0,0.007353,0,0.007353,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,20.8749,140.6,0.2,0,0.4,0.2,0,0,0,0.2,9.62471,4.90235,-1,0,0,0,0,0,0,0,0,0,0,0.044118,0.073529,0.132353,0.191176,0.014706,0.021053,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014706,0.058824,0.014706,0.073529,0.066176,0.029412,0.007353,0.014706,0.007353,0,0,0,0,0.007353,0.007353,0,0.007353,0,0.007353,0.007353,0,0.029412,0,0,0.007353,0,0.051471,0.014706,0.007353,0.007353,0.007353,0.014706,0,0.007353,0,0,0,0,0,0,0.007353,0,0.007353,0,0,0,0.007353,0.022059,0,0.007353,0.007353,0,0,0.007353,0,0.007353,0,0,0.014706,0.014706,0,0,0.007353,0.007353,0,0,0,0,0.029412,0.022059,0.014706,0,0,0,0,0,0,0.014706,0.014706,0,0,0.007353,0.007353,0.014706,0,0,0.014706,0.014706,0,0,0.485294,0.177885,0.065037,0.307692,0.1875,0.375,0,0.375,0.0625
C:\Dev\fp\legitimate\ling_47.txt,0,293,0.624573,131.856,72.2302,192.767,0,582.792,0.993174,0,0,0,0.006826,6.09215,0.095563,0.088737,0.054608,0.112628,0.095563,0.102389,0.075085,0.112628,0.112628,0.068259,0.020478,0.037543,0.020478,0.003413,0,0,0.111285,0.151714,0.793103,0.909091,0.045455,0,0,0,0,0,0.045455,0.94198,0.064846,0.146758,0.580205,0.006826,0.006826,0.027304,0.054608,0,0,0.023891,0,0,0,0,0,0,0.030717,0,0,0,0,0,0,0,0,0,17.0588,24.6683,158.941,0.588235,0.294118,0,0.058824,0,0,0,0.058824,15.7934,18.2867,-1,0,0,0,0,0,0,0,0,0,0,0.238908,0.522184,0.757679,0.96587,0.088737,0.092896,0,0.010239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037543,0.003413,0.010239,0,0.037543,0.037543,0.003413,0.017065,0.003413,0.006826,0,0.003413,0.003413,0,0,0.013652,0.003413,0.017065,0.010239,0.013652,0,0,0,0,0.010239,0.003413,0,0,0.003413,0.010239,0.017065,0.003413,0.003413,0,0,0,0,0,0,0.003413,0,0,0.003413,0,0.013652,0.003413,0,0,0.006826,0,0.003413,0,0.003413,0.010239,0.003413,0,0.003413,0.006826,0.010239,0.010239,0,0.010239,0,0.003413,0.010239,0,0.006826,0.051195,0.003413,0.006826,0,0.003413,0,0,0.006826,0.003413,0.013652,0.006826,0,0.006826,0.006826,0.003413,0,0,0,0.017065,0,0,0,0.535836,0.112732,0.140088,0.793103,0.961538,0,0,0,0.038462
C:\Dev\fp\legitimate\ling_4806.txt,0,842,0.33848,320.4,0,530.834,0,1672.36,0.990499,0,0,0,0.009501,4.97625,0.026128,0.22209,0.159145,0.172209,0.071259,0.077197,0.062945,0.062945,0.027316,0.055819,0.026128,0.011876,0.007126,0.017815,0,0,0.035544,0.018054,0.095238,0.1,0.342857,0.285714,0.171429,0.014286,0.042857,0.014286,0.028571,0.089074,0.026128,0.034442,0.004751,0.003563,0,0,0.002375,0,0.007126,0.007126,0,0,0,0,0,0.002375,0.001188,0,0,8,28.75,21.7909,0.022154,0,0,0,29.0345,13.7627,179,0.103448,0.034483,0.103448,0.310345,0.206897,0.068966,0.034483,0.137931,16.5254,12.4409,21.9553,0,0,0,0,0,0,0,0,0,0,0.013064,0.057007,0.115202,0.225653,0.009501,0.003509,1,0.019002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027316,0.104513,0.061758,0.154394,0.119952,0.098575,0.070071,0.011876,0.023753,0.030879,0.001188,0,0.003563,0.015439,0,0.003563,0,0.011876,0.015439,0.005938,0.011876,0.049881,0.004751,0.004751,0.001188,0.009501,0.003563,0.002375,0.007126,0.004751,0.001188,0.003563,0,0.002375,0,0,0,0.001188,0,0,0,0.001188,0.003563,0.001188,0.004751,0.001188,0.001188,0.005938,0.001188,0.004751,0.003563,0,0,0,0.014252,0.004751,0.010689,0,0.002375,0,0.002375,0,0.021378,0.003563,0.001188,0.001188,0,0.001188,0,0.009501,0.009501,0,0.004751,0.009501,0.008314,0.001188,0.004751,0.048694,0.007126,0,0.002375,0.004751,0.008314,0.013064,0.002375,0,0.011876,0.017815,0,0,0.271971,0.036172,0.02299,0.154762,0.717949,0.192308,0.064103,0.012821,0.012821
C:\Dev\fp\legitimate\ling_4824.txt,0,59,0.762712,36.1562,0,47.9517,0,195.277,0.966102,0.016949,0,0,0.016949,4.20339,0.050847,0.186441,0.237288,0.220339,0.067797,0.050847,0.050847,0.050847,0.067797,0.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322034,0.118644,0,0.016949,0.016949,0,0,0.067797,0,0,0.101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,5.64948,57.1667,0.166667,0.166667,0,0.166667,0.333333,0,0,0.166667,3.11797,5.80014,-1,0,0,0,0,0,0,0,0,0,0,0.016949,0.050847,0.135593,0.152542,0.016949,0.022222,1581,0.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949,0.067797,0,0.135593,0.050847,0.050847,0.033898,0.016949,0,0,0,0,0,0.033898,0.016949,0,0.016949,0,0,0,0.016949,0.067797,0,0,0,0.016949,0,0.016949,0,0.016949,0,0.016949,0,0.033898,0,0,0.016949,0,0,0,0,0,0,0,0,0,0,0.016949,0,0,0,0.016949,0,0,0,0,0,0,0,0.016949,0,0,0.033898,0,0,0,0,0,0.084746,0.033898,0.033898,0,0,0,0,0,0,0.033898,0,0,0,0.016949,0.050847,0,0,0,0.016949,0.016949,0,0,0.677966,0,0,0,0,0,0,0,0
